"term","label"
"http://purl.obolibrary.org/obo/HP_0002762","Multiple exostoses"
"http://purl.obolibrary.org/obo/HP_0002763","Abnormal cartilage morphology"
"http://purl.obolibrary.org/obo/HP_0002764","Stippled chondral calcification"
"http://purl.obolibrary.org/obo/HP_0002766","Relatively short spine"
"http://purl.obolibrary.org/obo/HP_0002777","Tracheal stenosis"
"http://purl.obolibrary.org/obo/HP_0002778","Abnormal tracheal morphology"
"http://purl.obolibrary.org/obo/HP_0002779","Tracheomalacia"
"http://purl.obolibrary.org/obo/HP_0002780","Bronchomalacia"
"http://purl.obolibrary.org/obo/HP_0002781","Upper airway obstruction"
"http://purl.obolibrary.org/obo/HP_0002783","Recurrent lower respiratory tract infections"
"http://purl.obolibrary.org/obo/HP_0002786","Tracheobronchomalacia"
"http://purl.obolibrary.org/obo/HP_0002787","Tracheal calcification"
"http://purl.obolibrary.org/obo/HP_0002788","Recurrent upper respiratory tract infections"
"http://purl.obolibrary.org/obo/HP_0002789","Tachypnea"
"http://purl.obolibrary.org/obo/HP_0002790","Neonatal breathing dysregulation"
"http://purl.obolibrary.org/obo/HP_0002791","Hypoventilation"
"http://purl.obolibrary.org/obo/HP_0002792","Reduced vital capacity"
"http://purl.obolibrary.org/obo/HP_0002793","Abnormal pattern of respiration"
"http://purl.obolibrary.org/obo/HP_0002795","Abnormal respiratory system physiology"
"http://purl.obolibrary.org/obo/HP_0002797","Osteolysis"
"http://purl.obolibrary.org/obo/HP_0002803","Congenital contracture"
"http://purl.obolibrary.org/obo/HP_0002804","Arthrogryposis multiplex congenita"
"http://purl.obolibrary.org/obo/HP_0002805","Accelerated bone age after puberty"
"http://purl.obolibrary.org/obo/HP_0002808","Kyphosis"
"http://purl.obolibrary.org/obo/HP_0002810","Dumbbell-shaped metaphyses"
"http://purl.obolibrary.org/obo/HP_0002812","Coxa vara"
"http://purl.obolibrary.org/obo/HP_0002813","Abnormal limb bone morphology"
"http://purl.obolibrary.org/obo/HP_0002814","Abnormality of the lower limb"
"http://purl.obolibrary.org/obo/HP_0002815","Abnormality of the knee"
"http://purl.obolibrary.org/obo/HP_0002816","Genu recurvatum"
"http://purl.obolibrary.org/obo/HP_0002817","Abnormality of the upper limb"
"http://purl.obolibrary.org/obo/HP_0002818","Abnormal morphology of the radius"
"http://purl.obolibrary.org/obo/HP_0002821","Neuropathic arthropathy"
"http://purl.obolibrary.org/obo/HP_0002822","Hyperplasia of the femoral trochanters"
"http://purl.obolibrary.org/obo/HP_0002823","Abnormal femur morphology"
"http://purl.obolibrary.org/obo/HP_0002825","Caudal appendage"
"http://purl.obolibrary.org/obo/HP_0002826","Halberd-shaped pelvis"
"http://purl.obolibrary.org/obo/HP_0002827","Hip dislocation"
"http://purl.obolibrary.org/obo/HP_0002828","Multiple joint contractures"
"http://purl.obolibrary.org/obo/HP_0002829","Arthralgia"
"http://purl.obolibrary.org/obo/HP_0002831","Long coccyx"
"http://purl.obolibrary.org/obo/HP_0002832","Calcific stippling"
"http://purl.obolibrary.org/obo/HP_0002833","Cystic angiomatosis of bone"
"http://purl.obolibrary.org/obo/HP_0002834","Flared femoral metaphysis"
"http://purl.obolibrary.org/obo/HP_0002835","Aspiration"
"http://purl.obolibrary.org/obo/HP_0002836","Bladder exstrophy"
"http://purl.obolibrary.org/obo/HP_0002837","Recurrent bronchitis"
"http://purl.obolibrary.org/obo/HP_0002839","Urinary bladder sphincter dysfunction"
"http://purl.obolibrary.org/obo/HP_0002840","Lymphadenitis"
"http://purl.obolibrary.org/obo/HP_0002841","Recurrent fungal infections"
"http://purl.obolibrary.org/obo/HP_0002842","Recurrent Burkholderia cepacia infections"
"http://purl.obolibrary.org/obo/HP_0002843","Abnormal T cell morphology"
"http://purl.obolibrary.org/obo/HP_0002846","Abnormal B cell morphology"
"http://purl.obolibrary.org/obo/HP_0002847","Impaired memory B cell generation"
"http://purl.obolibrary.org/obo/HP_0002848","Decreased specific anti-polysaccharide antibody level"
"http://purl.obolibrary.org/obo/HP_0002849","Absence of lymph node germinal center"
"http://purl.obolibrary.org/obo/HP_0002850","Decreased circulating total IgM"
"http://purl.obolibrary.org/obo/HP_0002851","Elevated proportion of CD4-negative, CD8-negative, alpha-beta regulatory T cells"
"http://purl.obolibrary.org/obo/HP_0002853","Increased proportion of HLA DR+ T cells"
"http://purl.obolibrary.org/obo/HP_0002857","Genu valgum"
"http://purl.obolibrary.org/obo/HP_0002858","Meningioma"
"http://purl.obolibrary.org/obo/HP_0002859","Rhabdomyosarcoma"
"http://purl.obolibrary.org/obo/HP_0002860","Squamous cell carcinoma"
"http://purl.obolibrary.org/obo/HP_0002861","Melanoma"
"http://purl.obolibrary.org/obo/HP_0002862","Bladder carcinoma"
"http://purl.obolibrary.org/obo/HP_0002863","Myelodysplasia"
"http://purl.obolibrary.org/obo/HP_0002864","Paraganglioma of head and neck"
"http://purl.obolibrary.org/obo/HP_0002865","Medullary thyroid carcinoma"
"http://purl.obolibrary.org/obo/HP_0002866","Hypoplastic iliac wing"
"http://purl.obolibrary.org/obo/HP_0002867","Abnormal ilium morphology"
"http://purl.obolibrary.org/obo/HP_0002868","Narrow iliac wing"
"http://purl.obolibrary.org/obo/HP_0002869","Flared iliac wing"
"http://purl.obolibrary.org/obo/HP_0002870","Obstructive sleep apnea"
"http://purl.obolibrary.org/obo/HP_0002871","Central apnea"
"http://purl.obolibrary.org/obo/HP_0002872","Apneic episodes precipitated by illness, fatigue, stress"
"http://purl.obolibrary.org/obo/HP_0002875","Exertional dyspnea"
"http://purl.obolibrary.org/obo/HP_0002876","Episodic tachypnea"
"http://purl.obolibrary.org/obo/HP_0002877","Nocturnal hypoventilation"
"http://purl.obolibrary.org/obo/HP_0002878","Respiratory failure"
"http://purl.obolibrary.org/obo/HP_0002879","Anisospondyly"
"http://purl.obolibrary.org/obo/HP_0002882","Sudden episodic apnea"
"http://purl.obolibrary.org/obo/HP_0002883","Hyperventilation"
"http://purl.obolibrary.org/obo/HP_0002884","Hepatoblastoma"
"http://purl.obolibrary.org/obo/HP_0002885","Medulloblastoma"
"http://purl.obolibrary.org/obo/HP_0002886","Vagal paraganglioma"
"http://purl.obolibrary.org/obo/HP_0002888","Ependymoma"
"http://purl.obolibrary.org/obo/HP_0002890","Thyroid carcinoma"
"http://purl.obolibrary.org/obo/HP_0002891","Uterine leiomyosarcoma"
"http://purl.obolibrary.org/obo/HP_0002893","Pituitary adenoma"
"http://purl.obolibrary.org/obo/HP_0002894","Neoplasm of the pancreas"
"http://purl.obolibrary.org/obo/HP_0002895","Papillary thyroid carcinoma"
"http://purl.obolibrary.org/obo/HP_0002896","Neoplasm of the liver"
"http://purl.obolibrary.org/obo/HP_0002897","Parathyroid adenoma"
"http://purl.obolibrary.org/obo/HP_0002898","Embryonal neoplasm"
"http://purl.obolibrary.org/obo/HP_0002900","Hypokalemia"
"http://purl.obolibrary.org/obo/HP_0002901","Hypocalcemia"
"http://purl.obolibrary.org/obo/HP_0002902","Hyponatremia"
"http://purl.obolibrary.org/obo/HP_0002904","Hyperbilirubinemia"
"http://purl.obolibrary.org/obo/HP_0002905","Hyperphosphatemia"
"http://purl.obolibrary.org/obo/HP_0002907","Microscopic hematuria"
"http://purl.obolibrary.org/obo/HP_0002908","Conjugated hyperbilirubinemia"
"http://purl.obolibrary.org/obo/HP_0002909","Generalized aminoaciduria"
"http://purl.obolibrary.org/obo/HP_0002910","Elevated circulating hepatic transaminase concentration"
"http://purl.obolibrary.org/obo/HP_0002912","Methylmalonic acidemia"
"http://purl.obolibrary.org/obo/HP_0002913","Myoglobinuria"
"http://purl.obolibrary.org/obo/HP_0002914","Hyperchloriduria"
"http://purl.obolibrary.org/obo/HP_0002916","Abnormality of chromosome segregation"
"http://purl.obolibrary.org/obo/HP_0002917","Hypomagnesemia"
"http://purl.obolibrary.org/obo/HP_0002918","Hypermagnesemia"
"http://purl.obolibrary.org/obo/HP_0002919","Ketonuria"
"http://purl.obolibrary.org/obo/HP_0002920","Decreased circulating ACTH concentration"
"http://purl.obolibrary.org/obo/HP_0002921","Abnormal cerebrospinal fluid morphology"
"http://purl.obolibrary.org/obo/HP_0002922","Increased CSF protein concentration"
"http://purl.obolibrary.org/obo/HP_0002923","Rheumatoid factor positive"
"http://purl.obolibrary.org/obo/HP_0002925","Elevated circulating thyroid-stimulating hormone concentration"
"http://purl.obolibrary.org/obo/HP_0002926","Abnormality of thyroid physiology"
"http://purl.obolibrary.org/obo/HP_0002927","Histidinuria"
"http://purl.obolibrary.org/obo/HP_0002928","Decreased activity of the pyruvate dehydrogenase complex"
"http://purl.obolibrary.org/obo/HP_0002929","Leydig cell insensitivity to gonadotropin"
"http://purl.obolibrary.org/obo/HP_0002930","Impaired sensitivity to thyroid hormone"
"http://purl.obolibrary.org/obo/HP_0002932","Aldehyde oxidase deficiency"
"http://purl.obolibrary.org/obo/HP_0002933","Ventral hernia"
"http://purl.obolibrary.org/obo/HP_0002936","Distal sensory impairment"
"http://purl.obolibrary.org/obo/HP_0002937","Hemivertebrae"
"http://purl.obolibrary.org/obo/HP_0002938","Lumbar hyperlordosis"
"http://purl.obolibrary.org/obo/HP_0002942","Thoracic kyphosis"
"http://purl.obolibrary.org/obo/HP_0002943","Thoracic scoliosis"
"http://purl.obolibrary.org/obo/HP_0002944","Thoracolumbar scoliosis"
"http://purl.obolibrary.org/obo/HP_0002945","Intervertebral space narrowing"
"http://purl.obolibrary.org/obo/HP_0002946","Supernumerary vertebrae"
"http://purl.obolibrary.org/obo/HP_0002947","Cervical kyphosis"
"http://purl.obolibrary.org/obo/HP_0002948","Vertebral fusion"
"http://purl.obolibrary.org/obo/HP_0002949","Fused cervical vertebrae"
"http://purl.obolibrary.org/obo/HP_0002951","Partial absence of cerebellar vermis"
"http://purl.obolibrary.org/obo/HP_0002953","Vertebral compression fracture"
"http://purl.obolibrary.org/obo/HP_0002955","Granulomatosis"
"http://purl.obolibrary.org/obo/HP_0002958","Immune dysregulation"
"http://purl.obolibrary.org/obo/HP_0002959","Impaired Ig class switch recombination"
"http://purl.obolibrary.org/obo/HP_0002960","Autoimmunity"
"http://purl.obolibrary.org/obo/HP_0002961","Dysgammaglobulinemia"
"http://purl.obolibrary.org/obo/HP_0002963","Abnormal delayed hypersensitivity skin test"
"http://purl.obolibrary.org/obo/HP_0002965","Cutaneous anergy"
"http://purl.obolibrary.org/obo/HP_0002967","Cubitus valgus"
"http://purl.obolibrary.org/obo/HP_0002970","Genu varum"
"http://purl.obolibrary.org/obo/HP_0002971","Absent microvilli on the surface of peripheral blood lymphocytes"
"http://purl.obolibrary.org/obo/HP_0002972","Reduced delayed hypersensitivity"
"http://purl.obolibrary.org/obo/HP_0002973","Abnormal forearm morphology"
"http://purl.obolibrary.org/obo/HP_0002974","Radioulnar synostosis"
"http://purl.obolibrary.org/obo/HP_0002977","Aplasia/Hypoplasia involving the central nervous system"
"http://purl.obolibrary.org/obo/HP_0002979","Bowing of the legs"
"http://purl.obolibrary.org/obo/HP_0002980","Femoral bowing"
"http://purl.obolibrary.org/obo/HP_0002981","Abnormality of the calf"
"http://purl.obolibrary.org/obo/HP_0002982","Tibial bowing"
"http://purl.obolibrary.org/obo/HP_0002983","Micromelia"
"http://purl.obolibrary.org/obo/HP_0002984","Hypoplasia of the radius"
"http://purl.obolibrary.org/obo/HP_0002986","Radial bowing"
"http://purl.obolibrary.org/obo/HP_0002987","Elbow flexion contracture"
"http://purl.obolibrary.org/obo/HP_0002990","Fibular aplasia"
"http://purl.obolibrary.org/obo/HP_0002991","Abnormal fibula morphology"
"http://purl.obolibrary.org/obo/HP_0002992","Abnormal tibia morphology"
"http://purl.obolibrary.org/obo/HP_0002996","Limited elbow movement"
"http://purl.obolibrary.org/obo/HP_0002999","Patellar dislocation"
"http://purl.obolibrary.org/obo/HP_0003001","Glomus jugular tumor"
"http://purl.obolibrary.org/obo/HP_0003002","Breast carcinoma"
"http://purl.obolibrary.org/obo/HP_0003003","Colon cancer"
"http://purl.obolibrary.org/obo/HP_0003005","Ganglioneuroma"
"http://purl.obolibrary.org/obo/HP_0003006","Neuroblastoma"
"http://purl.obolibrary.org/obo/HP_0003009","Enhanced neurotoxicity of vincristine"
"http://purl.obolibrary.org/obo/HP_0003010","Prolonged bleeding time"
"http://purl.obolibrary.org/obo/HP_0003011","Abnormality of the musculature"
"http://purl.obolibrary.org/obo/HP_0003013","Bulging epiphyses"
"http://purl.obolibrary.org/obo/HP_0003015","Flared metaphysis"
"http://purl.obolibrary.org/obo/HP_0003016","Metaphyseal widening"
"http://purl.obolibrary.org/obo/HP_0003019","Abnormality of the wrist"
"http://purl.obolibrary.org/obo/HP_0003020","Enlargement of the wrists"
"http://purl.obolibrary.org/obo/HP_0003021","Metaphyseal cupping"
"http://purl.obolibrary.org/obo/HP_0003022","Hypoplasia of the ulna"
"http://purl.obolibrary.org/obo/HP_0003023","Bowing of limbs due to multiple fractures"
"http://purl.obolibrary.org/obo/HP_0003025","Metaphyseal irregularity"
"http://purl.obolibrary.org/obo/HP_0003026","Short long bone"
"http://purl.obolibrary.org/obo/HP_0003027","Mesomelia"
"http://purl.obolibrary.org/obo/HP_0003028","Abnormality of the ankle"
"http://purl.obolibrary.org/obo/HP_0003029","Enlargement of the ankles"
"http://purl.obolibrary.org/obo/HP_0003031","Ulnar bowing"
"http://purl.obolibrary.org/obo/HP_0003034","Diaphyseal sclerosis"
"http://purl.obolibrary.org/obo/HP_0003037","Enlarged joints"
"http://purl.obolibrary.org/obo/HP_0003038","Fibular hypoplasia"
"http://purl.obolibrary.org/obo/HP_0003040","Arthropathy"
"http://purl.obolibrary.org/obo/HP_0003041","Humeroradial synostosis"
"http://purl.obolibrary.org/obo/HP_0003042","Elbow dislocation"
"http://purl.obolibrary.org/obo/HP_0003043","Abnormal shoulder morphology"
"http://purl.obolibrary.org/obo/HP_0003044","Shoulder flexion contracture"
"http://purl.obolibrary.org/obo/HP_0003045","Abnormal patella morphology"
"http://purl.obolibrary.org/obo/HP_0003048","Radial head subluxation"
"http://purl.obolibrary.org/obo/HP_0003049","Ulnar deviation of the wrist"
"http://purl.obolibrary.org/obo/HP_0003051","Enlarged metaphyses"
"http://purl.obolibrary.org/obo/HP_0003053","Epiphyseal deformities of tubular bones"
"http://purl.obolibrary.org/obo/HP_0003057","Tetraamelia"
"http://purl.obolibrary.org/obo/HP_0003059","Abnormality of the radioulnar joints"
"http://purl.obolibrary.org/obo/HP_0003063","Abnormality of the humerus"
"http://purl.obolibrary.org/obo/HP_0003065","Patellar hypoplasia"
"http://purl.obolibrary.org/obo/HP_0003066","Limited knee extension"
"http://purl.obolibrary.org/obo/HP_0003067","Madelung deformity"
"http://purl.obolibrary.org/obo/HP_0003068","Madelung-like forearm deformities"
"http://purl.obolibrary.org/obo/HP_0003070","Elbow ankylosis"
"http://purl.obolibrary.org/obo/HP_0003071","Flattened epiphysis"
"http://purl.obolibrary.org/obo/HP_0003072","Hypercalcemia"
"http://purl.obolibrary.org/obo/HP_0003073","Hypoalbuminemia"
"http://purl.obolibrary.org/obo/HP_0003074","Hyperglycemia"
"http://purl.obolibrary.org/obo/HP_0003075","Hypoproteinemia"
"http://purl.obolibrary.org/obo/HP_0003076","Glycosuria"
"http://purl.obolibrary.org/obo/HP_0003077","Hyperlipidemia"
"http://purl.obolibrary.org/obo/HP_0003079","Defective DNA repair after ultraviolet radiation damage"
"http://purl.obolibrary.org/obo/HP_0003080","Hydroxyprolinuria"
"http://purl.obolibrary.org/obo/HP_0003081","Increased urinary potassium"
"http://purl.obolibrary.org/obo/HP_0003083","Dislocated radial head"
"http://purl.obolibrary.org/obo/HP_0003084","Recurrent long bone fractures"
"http://purl.obolibrary.org/obo/HP_0003085","Long fibula"
"http://purl.obolibrary.org/obo/HP_0003086","Acromesomelia"
"http://purl.obolibrary.org/obo/HP_0003088","Premature osteoarthritis"
"http://purl.obolibrary.org/obo/HP_0003089","Hamstring contractures"
"http://purl.obolibrary.org/obo/HP_0003090","Hypoplasia of the capital femoral epiphysis"
"http://purl.obolibrary.org/obo/HP_0003091","Trophic limb changes"
"http://purl.obolibrary.org/obo/HP_0003093","Limited hip extension"
"http://purl.obolibrary.org/obo/HP_0003095","Septic arthritis"
"http://purl.obolibrary.org/obo/HP_0003097","Short femur"
"http://purl.obolibrary.org/obo/HP_0003099","Fibular overgrowth"
"http://purl.obolibrary.org/obo/HP_0003100","Slender long bone"
"http://purl.obolibrary.org/obo/HP_0003102","Increased carrying angle"
"http://purl.obolibrary.org/obo/HP_0003103","Abnormal cortical bone morphology"
"http://purl.obolibrary.org/obo/HP_0003105","Protuberances at ends of long bones"
"http://purl.obolibrary.org/obo/HP_0003106","Subperiosteal bone resorption"
"http://purl.obolibrary.org/obo/HP_0003107","Abnormal circulating cholesterol concentration"
"http://purl.obolibrary.org/obo/HP_0003108","Hyperglycinuria"
"http://purl.obolibrary.org/obo/HP_0003109","Hyperphosphaturia"
"http://purl.obolibrary.org/obo/HP_0003110","Abnormality of urine homeostasis"
"http://purl.obolibrary.org/obo/HP_0003111","Abnormal blood ion concentration"
"http://purl.obolibrary.org/obo/HP_0003112","Abnormal circulating amino acid concentration"
"http://purl.obolibrary.org/obo/HP_0003113","Hypochloremia"
"http://purl.obolibrary.org/obo/HP_0003115","Abnormal EKG"
"http://purl.obolibrary.org/obo/HP_0003117","Abnormal circulating hormone concentration"
"http://purl.obolibrary.org/obo/HP_0003118","Increased circulating cortisol level"
"http://purl.obolibrary.org/obo/HP_0003119","Abnormal circulating lipid concentration"
"http://purl.obolibrary.org/obo/HP_0003121","Limb joint contracture"
"http://purl.obolibrary.org/obo/HP_0003124","Hypercholesterolemia"
"http://purl.obolibrary.org/obo/HP_0003125","Reduced factor VIII activity"
"http://purl.obolibrary.org/obo/HP_0003126","Low-molecular-weight proteinuria"
"http://purl.obolibrary.org/obo/HP_0003127","Hypocalciuria"
"http://purl.obolibrary.org/obo/HP_0003128","Lactic acidosis"
"http://purl.obolibrary.org/obo/HP_0003130","Abnormal peripheral myelination"
"http://purl.obolibrary.org/obo/HP_0003131","Cystinuria"
"http://purl.obolibrary.org/obo/HP_0003133","Abnormality of the spinocerebellar tracts"
"http://purl.obolibrary.org/obo/HP_0003134","Abnormality of peripheral nerve conduction"
"http://purl.obolibrary.org/obo/HP_0003137","Prolinuria"
"http://purl.obolibrary.org/obo/HP_0003138","Increased blood urea nitrogen"
