Term,Label,Shortest Path to Root,Path Node 1,Path Node 2,Path Node 3,Path Node 4,Path Node 5,Path Node 6,Path Node 7,Path Node 8,Path Node 9,Path Node 10,Path Node 11,Path Node 12,Path Node 13
http://purl.obolibrary.org/obo/HP_0009099,Median cleft palate,5,http://purl.obolibrary.org/obo/HP_0000152,http://purl.obolibrary.org/obo/HP_0000234,http://purl.obolibrary.org/obo/HP_5201015,http://purl.obolibrary.org/obo/HP_0000202,http://purl.obolibrary.org/obo/HP_0000175,http://purl.obolibrary.org/obo/HP_0009099,,,,,,,
http://purl.obolibrary.org/obo/HP_0100338,Non-midline cleft palate,5,http://purl.obolibrary.org/obo/HP_0000152,http://purl.obolibrary.org/obo/HP_0000234,http://purl.obolibrary.org/obo/HP_5201015,http://purl.obolibrary.org/obo/HP_0000202,http://purl.obolibrary.org/obo/HP_0000175,http://purl.obolibrary.org/obo/HP_0100338,,,,,,,
http://purl.obolibrary.org/obo/HP_0410005,Cleft hard palate,5,http://purl.obolibrary.org/obo/HP_0000152,http://purl.obolibrary.org/obo/HP_0000234,http://purl.obolibrary.org/obo/HP_5201015,http://purl.obolibrary.org/obo/HP_0000202,http://purl.obolibrary.org/obo/HP_0000175,http://purl.obolibrary.org/obo/HP_0410005,,,,,,,
http://purl.obolibrary.org/obo/HP_5201016,Submucous cleft palate,5,http://purl.obolibrary.org/obo/HP_0000152,http://purl.obolibrary.org/obo/HP_0000234,http://purl.obolibrary.org/obo/HP_5201015,http://purl.obolibrary.org/obo/HP_0000202,http://purl.obolibrary.org/obo/HP_0000175,http://purl.obolibrary.org/obo/HP_5201016,,,,,,,
http://purl.obolibrary.org/obo/HP_0410033,Unilateral alveolar cleft of maxilla,5,http://purl.obolibrary.org/obo/HP_0000152,http://purl.obolibrary.org/obo/HP_0000234,http://purl.obolibrary.org/obo/HP_5201015,http://purl.obolibrary.org/obo/HP_0000202,http://purl.obolibrary.org/obo/HP_0010289,http://purl.obolibrary.org/obo/HP_0410033,,,,,,,
http://purl.obolibrary.org/obo/HP_0410034,Bilateral alveolar cleft of maxilla,5,http://purl.obolibrary.org/obo/HP_0000152,http://purl.obolibrary.org/obo/HP_0000234,http://purl.obolibrary.org/obo/HP_5201015,http://purl.obolibrary.org/obo/HP_0000202,http://purl.obolibrary.org/obo/HP_0010289,http://purl.obolibrary.org/obo/HP_0410034,,,,,,,
http://purl.obolibrary.org/obo/HP_5201007,Incomplete cleft maxillary alveolar ridge,5,http://purl.obolibrary.org/obo/HP_0000152,http://purl.obolibrary.org/obo/HP_0000234,http://purl.obolibrary.org/obo/HP_5201015,http://purl.obolibrary.org/obo/HP_0000202,http://purl.obolibrary.org/obo/HP_0010289,http://purl.obolibrary.org/obo/HP_5201007,,,,,,,
http://purl.obolibrary.org/obo/HP_5201008,Complete cleft maxillary alveolar ridge,5,http://purl.obolibrary.org/obo/HP_0000152,http://purl.obolibrary.org/obo/HP_0000234,http://purl.obolibrary.org/obo/HP_5201015,http://purl.obolibrary.org/obo/HP_0000202,http://purl.obolibrary.org/obo/HP_0010289,http://purl.obolibrary.org/obo/HP_5201008,,,,,,,
http://purl.obolibrary.org/obo/HP_0100333,Unilateral cleft lip,5,http://purl.obolibrary.org/obo/HP_0000152,http://purl.obolibrary.org/obo/HP_0000234,http://purl.obolibrary.org/obo/HP_5201015,http://purl.obolibrary.org/obo/HP_0000202,http://purl.obolibrary.org/obo/HP_0100335,http://purl.obolibrary.org/obo/HP_0100333,,,,,,,
http://purl.obolibrary.org/obo/HP_0100336,Bilateral cleft lip,5,http://purl.obolibrary.org/obo/HP_0000152,http://purl.obolibrary.org/obo/HP_0000234,http://purl.obolibrary.org/obo/HP_5201015,http://purl.obolibrary.org/obo/HP_0000202,http://purl.obolibrary.org/obo/HP_0100335,http://purl.obolibrary.org/obo/HP_0100336,,,,,,,
http://purl.obolibrary.org/obo/HP_0002544,Retrocollis,5,http://purl.obolibrary.org/obo/HP_0000152,http://purl.obolibrary.org/obo/HP_0000464,http://purl.obolibrary.org/obo/HP_0025668,http://purl.obolibrary.org/obo/HP_0011006,http://purl.obolibrary.org/obo/HP_0000473,http://purl.obolibrary.org/obo/HP_0002544,,,,,,,
http://purl.obolibrary.org/obo/HP_0430024,Abnormality of external jugular vein,5,http://purl.obolibrary.org/obo/HP_0000152,http://purl.obolibrary.org/obo/HP_0000464,http://purl.obolibrary.org/obo/HP_0025668,http://purl.obolibrary.org/obo/HP_3000037,http://purl.obolibrary.org/obo/HP_3000042,http://purl.obolibrary.org/obo/HP_0430024,,,,,,,
http://purl.obolibrary.org/obo/HP_3000063,Abnormality of internal jugular vein,5,http://purl.obolibrary.org/obo/HP_0000152,http://purl.obolibrary.org/obo/HP_0000464,http://purl.obolibrary.org/obo/HP_0025668,http://purl.obolibrary.org/obo/HP_3000037,http://purl.obolibrary.org/obo/HP_3000042,http://purl.obolibrary.org/obo/HP_3000063,,,,,,,
http://purl.obolibrary.org/obo/HP_0000158,Macroglossia,6,http://purl.obolibrary.org/obo/HP_0000152,http://purl.obolibrary.org/obo/HP_0000234,http://purl.obolibrary.org/obo/HP_0000271,http://purl.obolibrary.org/obo/HP_0000153,http://purl.obolibrary.org/obo/HP_0000157,http://purl.obolibrary.org/obo/HP_0030809,http://purl.obolibrary.org/obo/HP_0000158,,,,,,
http://purl.obolibrary.org/obo/HP_0000162,Glossoptosis,6,http://purl.obolibrary.org/obo/HP_0000152,http://purl.obolibrary.org/obo/HP_0000234,http://purl.obolibrary.org/obo/HP_0000271,http://purl.obolibrary.org/obo/HP_0000153,http://purl.obolibrary.org/obo/HP_0000157,http://purl.obolibrary.org/obo/HP_0030809,http://purl.obolibrary.org/obo/HP_0000162,,,,,,
http://purl.obolibrary.org/obo/HP_0000180,Lobulated tongue,6,http://purl.obolibrary.org/obo/HP_0000152,http://purl.obolibrary.org/obo/HP_0000234,http://purl.obolibrary.org/obo/HP_0000271,http://purl.obolibrary.org/obo/HP_0000153,http://purl.obolibrary.org/obo/HP_0000157,http://purl.obolibrary.org/obo/HP_0030809,http://purl.obolibrary.org/obo/HP_0000180,,,,,,
http://purl.obolibrary.org/obo/HP_0000199,Tongue nodules,6,http://purl.obolibrary.org/obo/HP_0000152,http://purl.obolibrary.org/obo/HP_0000234,http://purl.obolibrary.org/obo/HP_0000271,http://purl.obolibrary.org/obo/HP_0000153,http://purl.obolibrary.org/obo/HP_0000157,http://purl.obolibrary.org/obo/HP_0030809,http://purl.obolibrary.org/obo/HP_0000199,,,,,,
http://purl.obolibrary.org/obo/HP_0000206,Glossitis,6,http://purl.obolibrary.org/obo/HP_0000152,http://purl.obolibrary.org/obo/HP_0000234,http://purl.obolibrary.org/obo/HP_0000271,http://purl.obolibrary.org/obo/HP_0000153,http://purl.obolibrary.org/obo/HP_0000157,http://purl.obolibrary.org/obo/HP_0030809,http://purl.obolibrary.org/obo/HP_0000206,,,,,,
http://purl.obolibrary.org/obo/HP_0000221,Furrowed tongue,6,http://purl.obolibrary.org/obo/HP_0000152,http://purl.obolibrary.org/obo/HP_0000234,http://purl.obolibrary.org/obo/HP_0000271,http://purl.obolibrary.org/obo/HP_0000153,http://purl.obolibrary.org/obo/HP_0000157,http://purl.obolibrary.org/obo/HP_0030809,http://purl.obolibrary.org/obo/HP_0000221,,,,,,
http://purl.obolibrary.org/obo/HP_0000227,Tongue telangiectasia,6,http://purl.obolibrary.org/obo/HP_0000152,http://purl.obolibrary.org/obo/HP_0000234,http://purl.obolibrary.org/obo/HP_0000271,http://purl.obolibrary.org/obo/HP_0000153,http://purl.obolibrary.org/obo/HP_0000157,http://purl.obolibrary.org/obo/HP_0030809,http://purl.obolibrary.org/obo/HP_0000227,,,,,,
http://purl.obolibrary.org/obo/HP_0009087,Posteriorly placed tongue,6,http://purl.obolibrary.org/obo/HP_0000152,http://purl.obolibrary.org/obo/HP_0000234,http://purl.obolibrary.org/obo/HP_0000271,http://purl.obolibrary.org/obo/HP_0000153,http://purl.obolibrary.org/obo/HP_0000157,http://purl.obolibrary.org/obo/HP_0030809,http://purl.obolibrary.org/obo/HP_0009087,,,,,,
http://purl.obolibrary.org/obo/HP_0010295,Aplasia/Hypoplasia of the tongue,6,http://purl.obolibrary.org/obo/HP_0000152,http://purl.obolibrary.org/obo/HP_0000234,http://purl.obolibrary.org/obo/HP_0000271,http://purl.obolibrary.org/obo/HP_0000153,http://purl.obolibrary.org/obo/HP_0000157,http://purl.obolibrary.org/obo/HP_0030809,http://purl.obolibrary.org/obo/HP_0010295,,,,,,
http://purl.obolibrary.org/obo/HP_0010296,Ankyloglossia,6,http://purl.obolibrary.org/obo/HP_0000152,http://purl.obolibrary.org/obo/HP_0000234,http://purl.obolibrary.org/obo/HP_0000271,http://purl.obolibrary.org/obo/HP_0000153,http://purl.obolibrary.org/obo/HP_0000157,http://purl.obolibrary.org/obo/HP_0030809,http://purl.obolibrary.org/obo/HP_0010296,,,,,,
http://purl.obolibrary.org/obo/HP_0010297,Bifid tongue,6,http://purl.obolibrary.org/obo/HP_0000152,http://purl.obolibrary.org/obo/HP_0000234,http://purl.obolibrary.org/obo/HP_0000271,http://purl.obolibrary.org/obo/HP_0000153,http://purl.obolibrary.org/obo/HP_0000157,http://purl.obolibrary.org/obo/HP_0030809,http://purl.obolibrary.org/obo/HP_0010297,,,,,,
http://purl.obolibrary.org/obo/HP_0010298,Smooth tongue,6,http://purl.obolibrary.org/obo/HP_0000152,http://purl.obolibrary.org/obo/HP_0000234,http://purl.obolibrary.org/obo/HP_0000271,http://purl.obolibrary.org/obo/HP_0000153,http://purl.obolibrary.org/obo/HP_0000157,http://purl.obolibrary.org/obo/HP_0030809,http://purl.obolibrary.org/obo/HP_0010298,,,,,,
http://purl.obolibrary.org/obo/HP_0010808,Protruding tongue,6,http://purl.obolibrary.org/obo/HP_0000152,http://purl.obolibrary.org/obo/HP_0000234,http://purl.obolibrary.org/obo/HP_0000271,http://purl.obolibrary.org/obo/HP_0000153,http://purl.obolibrary.org/obo/HP_0000157,http://purl.obolibrary.org/obo/HP_0030809,http://purl.obolibrary.org/obo/HP_0010808,,,,,,
http://purl.obolibrary.org/obo/HP_0012473,Tongue atrophy,6,http://purl.obolibrary.org/obo/HP_0000152,http://purl.obolibrary.org/obo/HP_0000234,http://purl.obolibrary.org/obo/HP_0000271,http://purl.obolibrary.org/obo/HP_0000153,http://purl.obolibrary.org/obo/HP_0000157,http://purl.obolibrary.org/obo/HP_0030809,http://purl.obolibrary.org/obo/HP_0012473,,,,,,
http://purl.obolibrary.org/obo/HP_0025252,Geographic tongue,6,http://purl.obolibrary.org/obo/HP_0000152,http://purl.obolibrary.org/obo/HP_0000234,http://purl.obolibrary.org/obo/HP_0000271,http://purl.obolibrary.org/obo/HP_0000153,http://purl.obolibrary.org/obo/HP_0000157,http://purl.obolibrary.org/obo/HP_0030809,http://purl.obolibrary.org/obo/HP_0025252,,,,,,
http://purl.obolibrary.org/obo/HP_0031042,Strawberry tongue,6,http://purl.obolibrary.org/obo/HP_0000152,http://purl.obolibrary.org/obo/HP_0000234,http://purl.obolibrary.org/obo/HP_0000271,http://purl.obolibrary.org/obo/HP_0000153,http://purl.obolibrary.org/obo/HP_0000157,http://purl.obolibrary.org/obo/HP_0030809,http://purl.obolibrary.org/obo/HP_0031042,,,,,,
http://purl.obolibrary.org/obo/HP_0031373,Stiff tongue,6,http://purl.obolibrary.org/obo/HP_0000152,http://purl.obolibrary.org/obo/HP_0000234,http://purl.obolibrary.org/obo/HP_0000271,http://purl.obolibrary.org/obo/HP_0000153,http://purl.obolibrary.org/obo/HP_0000157,http://purl.obolibrary.org/obo/HP_0030809,http://purl.obolibrary.org/obo/HP_0031373,,,,,,
http://purl.obolibrary.org/obo/HP_0034668,Tongue myxoma,6,http://purl.obolibrary.org/obo/HP_0000152,http://purl.obolibrary.org/obo/HP_0000234,http://purl.obolibrary.org/obo/HP_0000271,http://purl.obolibrary.org/obo/HP_0000153,http://purl.obolibrary.org/obo/HP_0000157,http://purl.obolibrary.org/obo/HP_0030809,http://purl.obolibrary.org/obo/HP_0034668,,,,,,
http://purl.obolibrary.org/obo/HP_0040173,Abnormality of the tongue muscle,6,http://purl.obolibrary.org/obo/HP_0000152,http://purl.obolibrary.org/obo/HP_0000234,http://purl.obolibrary.org/obo/HP_0000271,http://purl.obolibrary.org/obo/HP_0000153,http://purl.obolibrary.org/obo/HP_0000157,http://purl.obolibrary.org/obo/HP_0030809,http://purl.obolibrary.org/obo/HP_0040173,,,,,,
http://purl.obolibrary.org/obo/HP_0040294,Duplicated tongue,6,http://purl.obolibrary.org/obo/HP_0000152,http://purl.obolibrary.org/obo/HP_0000234,http://purl.obolibrary.org/obo/HP_0000271,http://purl.obolibrary.org/obo/HP_0000153,http://purl.obolibrary.org/obo/HP_0000157,http://purl.obolibrary.org/obo/HP_0030809,http://purl.obolibrary.org/obo/HP_0040294,,,,,,
http://purl.obolibrary.org/obo/HP_3000051,Abnormal hyoglossus muscle morphology,6,http://purl.obolibrary.org/obo/HP_0000152,http://purl.obolibrary.org/obo/HP_0000234,http://purl.obolibrary.org/obo/HP_0000271,http://purl.obolibrary.org/obo/HP_0000153,http://purl.obolibrary.org/obo/HP_0000157,http://purl.obolibrary.org/obo/HP_0030809,http://purl.obolibrary.org/obo/HP_3000051,,,,,,
http://purl.obolibrary.org/obo/HP_3000076,Abnormality of lingual tonsil,6,http://purl.obolibrary.org/obo/HP_0000152,http://purl.obolibrary.org/obo/HP_0000234,http://purl.obolibrary.org/obo/HP_0000271,http://purl.obolibrary.org/obo/HP_0000153,http://purl.obolibrary.org/obo/HP_0000157,http://purl.obolibrary.org/obo/HP_0030809,http://purl.obolibrary.org/obo/HP_3000076,,,,,,
http://purl.obolibrary.org/obo/HP_0000182,Movement abnormality of the tongue,6,http://purl.obolibrary.org/obo/HP_0000152,http://purl.obolibrary.org/obo/HP_0000234,http://purl.obolibrary.org/obo/HP_0000271,http://purl.obolibrary.org/obo/HP_0000153,http://purl.obolibrary.org/obo/HP_0000157,http://purl.obolibrary.org/obo/HP_0030810,http://purl.obolibrary.org/obo/HP_0000182,,,,,,
http://purl.obolibrary.org/obo/HP_0000223,Abnormality of taste sensation,6,http://purl.obolibrary.org/obo/HP_0000152,http://purl.obolibrary.org/obo/HP_0000234,http://purl.obolibrary.org/obo/HP_0000271,http://purl.obolibrary.org/obo/HP_0000153,http://purl.obolibrary.org/obo/HP_0000157,http://purl.obolibrary.org/obo/HP_0030810,http://purl.obolibrary.org/obo/HP_0000223,,,,,,
http://purl.obolibrary.org/obo/HP_0001308,Tongue fasciculations,6,http://purl.obolibrary.org/obo/HP_0000152,http://purl.obolibrary.org/obo/HP_0000234,http://purl.obolibrary.org/obo/HP_0000271,http://purl.obolibrary.org/obo/HP_0000153,http://purl.obolibrary.org/obo/HP_0000157,http://purl.obolibrary.org/obo/HP_0030810,http://purl.obolibrary.org/obo/HP_0001308,,,,,,
http://purl.obolibrary.org/obo/HP_0030811,Tongue pain,6,http://purl.obolibrary.org/obo/HP_0000152,http://purl.obolibrary.org/obo/HP_0000234,http://purl.obolibrary.org/obo/HP_0000271,http://purl.obolibrary.org/obo/HP_0000153,http://purl.obolibrary.org/obo/HP_0000157,http://purl.obolibrary.org/obo/HP_0030810,http://purl.obolibrary.org/obo/HP_0030811,,,,,,
http://purl.obolibrary.org/obo/HP_0011802,Hamartoma of tongue,6,http://purl.obolibrary.org/obo/HP_0000152,http://purl.obolibrary.org/obo/HP_0000234,http://purl.obolibrary.org/obo/HP_0000271,http://purl.obolibrary.org/obo/HP_0000153,http://purl.obolibrary.org/obo/HP_0000157,http://purl.obolibrary.org/obo/HP_0100648,http://purl.obolibrary.org/obo/HP_0011802,,,,,,
http://purl.obolibrary.org/obo/HP_0030413,Squamous cell carcinoma of the tongue,6,http://purl.obolibrary.org/obo/HP_0000152,http://purl.obolibrary.org/obo/HP_0000234,http://purl.obolibrary.org/obo/HP_0000271,http://purl.obolibrary.org/obo/HP_0000153,http://purl.obolibrary.org/obo/HP_0000157,http://purl.obolibrary.org/obo/HP_0100648,http://purl.obolibrary.org/obo/HP_0030413,,,,,,
http://purl.obolibrary.org/obo/HP_0030815,Lipoma of the tongue,6,http://purl.obolibrary.org/obo/HP_0000152,http://purl.obolibrary.org/obo/HP_0000234,http://purl.obolibrary.org/obo/HP_0000271,http://purl.obolibrary.org/obo/HP_0000153,http://purl.obolibrary.org/obo/HP_0000157,http://purl.obolibrary.org/obo/HP_0100648,http://purl.obolibrary.org/obo/HP_0030815,,,,,,
http://purl.obolibrary.org/obo/HP_0000217,Xerostomia,6,http://purl.obolibrary.org/obo/HP_0000152,http://purl.obolibrary.org/obo/HP_0000234,http://purl.obolibrary.org/obo/HP_0000271,http://purl.obolibrary.org/obo/HP_0000153,http://purl.obolibrary.org/obo/HP_0031815,http://purl.obolibrary.org/obo/HP_0100755,http://purl.obolibrary.org/obo/HP_0000217,,,,,,
http://purl.obolibrary.org/obo/HP_0003781,Excessive salivation,6,http://purl.obolibrary.org/obo/HP_0000152,http://purl.obolibrary.org/obo/HP_0000234,http://purl.obolibrary.org/obo/HP_0000271,http://purl.obolibrary.org/obo/HP_0000153,http://purl.obolibrary.org/obo/HP_0031815,http://purl.obolibrary.org/obo/HP_0100755,http://purl.obolibrary.org/obo/HP_0003781,,,,,,
http://purl.obolibrary.org/obo/HP_0032142,Fetor hepaticus,6,http://purl.obolibrary.org/obo/HP_0000152,http://purl.obolibrary.org/obo/HP_0000234,http://purl.obolibrary.org/obo/HP_0000271,http://purl.obolibrary.org/obo/HP_0000153,http://purl.obolibrary.org/obo/HP_0031815,http://purl.obolibrary.org/obo/HP_0100812,http://purl.obolibrary.org/obo/HP_0032142,,,,,,
http://purl.obolibrary.org/obo/HP_0000159,Abnormal lip morphology,6,http://purl.obolibrary.org/obo/HP_0000152,http://purl.obolibrary.org/obo/HP_0000234,http://purl.obolibrary.org/obo/HP_0000271,http://purl.obolibrary.org/obo/HP_0000153,http://purl.obolibrary.org/obo/HP_0031816,http://purl.obolibrary.org/obo/HP_0000163,http://purl.obolibrary.org/obo/HP_0000159,,,,,,
http://purl.obolibrary.org/obo/HP_0000164,Abnormality of the dentition,6,http://purl.obolibrary.org/obo/HP_0000152,http://purl.obolibrary.org/obo/HP_0000234,http://purl.obolibrary.org/obo/HP_0000271,http://purl.obolibrary.org/obo/HP_0000153,http://purl.obolibrary.org/obo/HP_0031816,http://purl.obolibrary.org/obo/HP_0000163,http://purl.obolibrary.org/obo/HP_0000164,,,,,,
http://purl.obolibrary.org/obo/HP_0000174,Abnormal palate morphology,6,http://purl.obolibrary.org/obo/HP_0000152,http://purl.obolibrary.org/obo/HP_0000234,http://purl.obolibrary.org/obo/HP_0000271,http://purl.obolibrary.org/obo/HP_0000153,http://purl.obolibrary.org/obo/HP_0031816,http://purl.obolibrary.org/obo/HP_0000163,http://purl.obolibrary.org/obo/HP_0000174,,,,,,
http://purl.obolibrary.org/obo/HP_0000190,Abnormal oral frenulum morphology,6,http://purl.obolibrary.org/obo/HP_0000152,http://purl.obolibrary.org/obo/HP_0000234,http://purl.obolibrary.org/obo/HP_0000271,http://purl.obolibrary.org/obo/HP_0000153,http://purl.obolibrary.org/obo/HP_0031816,http://purl.obolibrary.org/obo/HP_0000163,http://purl.obolibrary.org/obo/HP_0000190,,,,,,
http://purl.obolibrary.org/obo/HP_0006477,Abnormal alveolar ridge morphology,6,http://purl.obolibrary.org/obo/HP_0000152,http://purl.obolibrary.org/obo/HP_0000234,http://purl.obolibrary.org/obo/HP_0000271,http://purl.obolibrary.org/obo/HP_0000153,http://purl.obolibrary.org/obo/HP_0031816,http://purl.obolibrary.org/obo/HP_0000163,http://purl.obolibrary.org/obo/HP_0006477,,,,,,
http://purl.obolibrary.org/obo/HP_0010286,Abnormal salivary gland morphology,6,http://purl.obolibrary.org/obo/HP_0000152,http://purl.obolibrary.org/obo/HP_0000234,http://purl.obolibrary.org/obo/HP_0000271,http://purl.obolibrary.org/obo/HP_0000153,http://purl.obolibrary.org/obo/HP_0031816,http://purl.obolibrary.org/obo/HP_0000163,http://purl.obolibrary.org/obo/HP_0010286,,,,,,
http://purl.obolibrary.org/obo/HP_0011337,Abnormality of mouth size,6,http://purl.obolibrary.org/obo/HP_0000152,http://purl.obolibrary.org/obo/HP_0000234,http://purl.obolibrary.org/obo/HP_0000271,http://purl.obolibrary.org/obo/HP_0000153,http://purl.obolibrary.org/obo/HP_0031816,http://purl.obolibrary.org/obo/HP_0000163,http://purl.obolibrary.org/obo/HP_0011337,,,,,,
http://purl.obolibrary.org/obo/HP_0011338,Abnormality of mouth shape,6,http://purl.obolibrary.org/obo/HP_0000152,http://purl.obolibrary.org/obo/HP_0000234,http://purl.obolibrary.org/obo/HP_0000271,http://purl.obolibrary.org/obo/HP_0000153,http://purl.obolibrary.org/obo/HP_0031816,http://purl.obolibrary.org/obo/HP_0000163,http://purl.obolibrary.org/obo/HP_0011338,,,,,,
http://purl.obolibrary.org/obo/HP_0011830,Abnormal oral mucosa morphology,6,http://purl.obolibrary.org/obo/HP_0000152,http://purl.obolibrary.org/obo/HP_0000234,http://purl.obolibrary.org/obo/HP_0000271,http://purl.obolibrary.org/obo/HP_0000153,http://purl.obolibrary.org/obo/HP_0031816,http://purl.obolibrary.org/obo/HP_0000163,http://purl.obolibrary.org/obo/HP_0011830,,,,,,
http://purl.obolibrary.org/obo/HP_0100649,Neoplasm of the oral cavity,6,http://purl.obolibrary.org/obo/HP_0000152,http://purl.obolibrary.org/obo/HP_0000234,http://purl.obolibrary.org/obo/HP_0000271,http://purl.obolibrary.org/obo/HP_0000153,http://purl.obolibrary.org/obo/HP_0031816,http://purl.obolibrary.org/obo/HP_0000163,http://purl.obolibrary.org/obo/HP_0100649,,,,,,
http://purl.obolibrary.org/obo/HP_0410012,Abnormal mouth floor morphology,6,http://purl.obolibrary.org/obo/HP_0000152,http://purl.obolibrary.org/obo/HP_0000234,http://purl.obolibrary.org/obo/HP_0000271,http://purl.obolibrary.org/obo/HP_0000153,http://purl.obolibrary.org/obo/HP_0031816,http://purl.obolibrary.org/obo/HP_0000163,http://purl.obolibrary.org/obo/HP_0410012,,,,,,
